"CWE-ID","Project Name","Method-ID","Fix Commit","Badness","Tool-ID","Tool result","Size","TP","TN","FP","FN"
"CWE-200","xstream","xstream/src/java/com/thoughtworks/xstream/io/xml/StandardStaxDriver.java$createInputFactory","c9b121a88664988ccbabd83fa27bfc2a5e0bd139","true","vcg","[??]","18","??","??","??","??"
"CWE-611","spring-integration","spring-integration-xml/src/main/java/org/springframework/integration/xml/config/XPathHeaderEnricherParser.java$processHeaders","59c69ed40d3755ef59f80872e0ea711adbb13620","false","vcg","[??]","39","??","??","??","??"
"CWE-611","spring-integration","spring-integration-xml/src/main/java/org/springframework/integration/xml/config/XPathHeaderEnricherParser.java$parseTransformer","59c69ed40d3755ef59f80872e0ea711adbb13620","false","vcg","[??]","7","??","??","??","??"
"CWE-79","syncope","client/enduser/src/main/java/org/apache/syncope/client/enduser/util/SaltGenerator.java$SaltGenerator","b25a8834db2cc7ea45707a1218e85e047568427","true","vcg","[]","1","False","False","False","True"
"CWE-19","camel","components/camel-xstream/src/main/java/org/apache/camel/dataformat/xstream/AbstractXStreamWrapper.java$createXStream","4491c080cb6c8659fc05441e49307b7d4349aa56","true","vcg","[??]","75","??","??","??","??"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$score","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","true","vcg","[??]","56","??","??","??","??"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$getVariants","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","true","vcg","[??]","29","??","??","??","??"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$updatePreferences","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","true","vcg","[??]","20","??","??","??","??"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$getObjectClasses","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","true","vcg","[??]","20","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$expireByIntent","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","false","vcg","[??]","5","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$retrieveCode","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","false","vcg","[??]","20","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$generateCode","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","false","vcg","[??]","32","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$mapRow","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","false","vcg","[??]","7","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMapsByExternalGroup","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","false","vcg","[??]","14","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMapsByGroupId","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","false","vcg","[??]","13","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMapsByGroupName","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","false","vcg","[??]","19","??","??","??","??"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMap","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","false","vcg","[??]","16","??","??","??","??"
"CWE-287","spring-security","cas/src/main/java/org/springframework/security/cas/ServiceProperties.java$afterPropertiesSet","2cb99f079152ac05cee5c90457c7feb3bb2de55","true","vcg","[??]","6","??","??","??","??"
"CWE-284","tomcat80","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$createServer","0f76016a4ec45635e450ada9c84ff7ee0c5f3799","false","vcg","[??]","48","??","??","??","??"
"CWE-284","tomcat80","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$lifecycleEvent","0f76016a4ec45635e450ada9c84ff7ee0c5f3799","false","vcg","[??]","91","??","??","??","??"
"CWE-264","tomcat","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$finish","a2538ce78f83b7376c48d12d8247600079d789b1","true","vcg","[]","23","False","False","False","True"
"CWE-79","syncope","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/RelationshipTypeValidator.java$isValid","b25a8834db2cc7ea45707a1218e85e047568427","false","vcg","[]","23","False","True","False","False"
"CWE-79","struts","core/src/main/java/org/apache/struts2/dispatcher/mapper/Restful2ActionMapper.java$getMapping","5421930b49822606792f36653b17d3d95ef106f9","true","vcg","[190, Comment Indicates Potentially Unfinished Code]","110","False","False","False","True"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/security/ResourcePermission.java$getOperation","00be4f9774e1adf8e7ccc2664da8005fc30bb11d","false","vcg","[??]","5","??","??","??","??"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/security/ResourcePermission.java$getResource","00be4f9774e1adf8e7ccc2664da8005fc30bb11d","false","vcg","[??]","5","??","??","??","??"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/client/router/impl/GridTcpRouterNioListenerAdapter.java$GridTcpRouterNioListenerAdapter","bc374f85ca4a5e69572902d2167fe6bedebd40a","false","vcg","[]","23","False","True","False","False"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java$start","bc374f85ca4a5e69572902d2167fe6bedebd40a","true","vcg","[190]","580","False","False","False","True"
"CWE-200","jenkins","core/src/main/java/jenkins/security/s2m/AdminWhitelistRule.java$doSubmit","6867e4469525d16319b1bae9c840b933fe4e23c4","true","vcg","[??]","23","??","??","??","??"
"CWE-94","camel","camel-core/src/main/java/org/apache/camel/component/file/GenericFileProducer.java$createFileName","2281b1f365c50ee1a470fb9990b753eadee9095","false","vcg","[??]","75","??","??","??","??"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/IgniteSystemProperties.java$snapshot","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","true","vcg","[]","13","False","False","False","True"
"CWE-94","camel","camel-core/src/main/java/org/apache/camel/component/file/GenericFileProducer.java$createFileName","5ba8f63f78f82b0cddf6cecbf59ac444a0cae2a6","false","vcg","[??]","75","??","??","??","??"
"CWE-352","activemq","activemq-web-console/src/main/java/org/apache/activemq/web/handler/BindingBeanNameUrlHandlerMapping.java$getHandlerInternal","1f464b9412e1b1c08d40c8ffac40edd52731da48","true","vcg","[??]","27","??","??","??","??"
"CWE-611","lucene-solr","solr/core/src/java/org/apache/solr/schema/FileExchangeRateProvider.java$reload","e21d4937e0637c7b7949ac463f331da9a42c07f","true","vcg","[??]","71","??","??","??","??"
"CWE-119","tomcat55","connectors/http11/src/java/org/apache/coyote/http11/filters/BufferedInputFilter.java$recycle","4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e","true","vcg","[??]","9","??","??","??","??"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$enableSSL","cdeeaca47dc3bc6f727c79a582c9e4123099526e","false","vcg","[??]","57","??","??","??","??"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$tryConnect","cdeeaca47dc3bc6f727c79a582c9e4123099526e","false","vcg","[??]","59","??","??","??","??"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$openConnectionImpl","cdeeaca47dc3bc6f727c79a582c9e4123099526e","false","vcg","[??]","163","??","??","??","??"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$doAuthentication","cdeeaca47dc3bc6f727c79a582c9e4123099526e","false","vcg","[??]","234","??","??","??","??"
"CWE-611","lucene-solr","solr/core/src/java/org/apache/solr/util/SystemIdResolver.java$resolveEntity","96f079b4b47eaadff65c7aaf0e5bafe68e30ec3","false","vcg","[??]","29","??","??","??","??"
"CWE-352","cxf-fediz","plugins/spring/src/main/java/org/apache/cxf/fediz/spring/web/FederationAuthenticationEntryPoint.java$commence","acdbe8c213576792dd95d87315bcc181ea61b57f","false","vcg","[??]","45","??","??","??","??"
"CWE-310","commons-compress","src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java$BZip2CompressorOutputStream","1ce57d976c4f25fe99edcadf079840c278f3cb84","false","vcg","[??]","19","??","??","??","??"
"CWE-310","commons-compress","src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java$initBlock","1ce57d976c4f25fe99edcadf079840c278f3cb84","false","vcg","[??]","10","??","??","??","??"
"CWE-310","jenkins","core/src/main/java/hudson/Functions.java$getPasswordValue","bf539198564a1108b7b71a973bf7de963a6213ef","true","vcg","[??]","4","??","??","??","??"
"CWE-264","openjpa","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java$getQueryTargetPolicyInstance","b8933dc24b84e7e7430ece56bd645d425dd89f24","true","vcg","[]","6","False","False","False","True"
"CWE-189","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","vcg","[??]","64","??","??","??","??"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$createIV","6b710a42e00acca405e085724c89cda016cf7442","false","vcg","[??]","9","??","??","??","??"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$getEncryptionKey","6b710a42e00acca405e085724c89cda016cf7442","false","vcg","[??]","3","??","??","??","??"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$cryptoPadding","6b710a42e00acca405e085724c89cda016cf7442","false","vcg","[??]","4","??","??","??","??"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$wrapIfNecessary","6b710a42e00acca405e085724c89cda016cf7442","false","vcg","[??]","21","??","??","??","??"
"CWE-79","jolokia","agent/core/src/main/java/org/jolokia/http/AgentServlet.java$handle","5895d5c137c335e6b473e9dcb9baf748851bbc5f","false","vcg","[Possible Race Condition]","34","False","True","False","False"
"CWE-79","jolokia","agent/core/src/main/java/org/jolokia/http/AgentServlet.java$sendResponse","5895d5c137c335e6b473e9dcb9baf748851bbc5f","false","vcg","[Possible Race Condition, 501, 614, Comment Indicates Potentially Unfinished Code]","21","False","True","False","False"
"CWE-20","struts","plugins/rest/src/main/java/org/apache/struts2/rest/RestActionMapper.java$parseNameAndNamespace","6e87474f9ad0549f07dd2c37d50a9ccd0977c6e","false","vcg","[190, Comment Indicates Potentially Unfinished Code]","32","False","True","False","False"
"CWE-20","syncope","core/src/main/java/org/apache/syncope/core/report/ReportJob.java$execute","726231fbf7b817bd2a9467171dcb1c0087c75bc","true","vcg","[]","104","False","False","False","True"
"CWE-264","tomcat","java/org/apache/jasper/compiler/TagPluginManager.java$init","ad3b34a290a0255d2a4c356a3611ab41ed9d04f5","true","vcg","[264, 668]","74","True","False","False","False"
"CWE-79","syncope","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/ConnInstanceValidator.java$isValid","b25a8834db2cc7ea45707a1218e85e047568427","false","vcg","[]","43","False","True","False","False"
"CWE-264","openjpa","openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java$instantiate","01bc0d257b38743372af91cb88269524634db7d3","false","vcg","[]","21","False","True","False","False"
"CWE-287","infinispan","server/integration/endpoint/src/main/java/org/infinispan/server/endpoint/EndpointLogger.java$routerStarted","f2d54c4ecb75c7264d4160ca7c461135712201a9","false","vcg","[??]","2","??","??","??","??"
"CWE-89","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/endpoints/ScimUserEndpoints.java$findUsers","215bd349a63edfef15a1aa07a3969c8991e34570","true","vcg","[190]","47","False","False","False","True"
"CWE-352","activemq","activemq-web/src/main/java/org/apache/activemq/web/DestinationFacade.java$getPhysicalDestinationName","1f464b9412e1b1c08d40c8ffac40edd52731da48","false","vcg","[??]","2","??","??","??","??"
"CWE-1188","spring-webflow","spring-webflow/src/main/java/org/springframework/webflow/mvc/view/AbstractMvcView.java$addDefaultMapping","df0eab526abd1f30aa741974f3d472de974c880f","false","vcg","[??]","10","??","??","??","??"
"CWE-203","tomcat","java/org/apache/catalina/realm/JDBCRealm.java$authenticate","970e615c7ade6ec6c341470bbc76aa1256353737","true","vcg","[??]","42","??","??","??","??"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-plugins/src/main/java/com/googlecode/wicket/jquery/ui/plugins/wysiwyg/WysiwygEditor.java$newMarkupContainer","42294cc890536459b13cf16844cd65cccf66578","true","vcg","[]","17","False","False","False","True"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-plugins/src/main/java/com/googlecode/wicket/jquery/ui/plugins/wysiwyg/WysiwygEditor.java$convertInput","42294cc890536459b13cf16844cd65cccf66578","true","vcg","[]","7","False","False","False","True"
"CWE-611","OpenRefine","main/src/com/google/refine/importers/XmlImporter.java$createXMLStreamReader","6a0d7d56e4ffb420316ce7849fde881344fbf881","true","vcg","[??]","6","??","??","??","??"
"CWE-264","tomcat","java/org/apache/catalina/servlets/DefaultServlet.java$findXsltInputStream","970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433","false","vcg","[190, 22, 643, Possible Race Condition]","42","False","True","False","False"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-plugins/src/main/java/com/googlecode/wicket/jquery/ui/plugins/wysiwyg/WysiwygEditor.java$convertInput","82d81bf704bef90b42f62aecbcc7e8c460814b6","true","vcg","[]","4","False","False","False","True"
"CWE-22","zt-zip","src/main/java/org/zeroturnaround/zip/ZipUtil.java$process","759b72f33bc8f4d69f84f09fcb7f010ad45d6fff","true","vcg","[]","25","False","False","False","True"
"CWE-611","vertx-web","vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/XMLTypeValidator.java$XMLTypeValidator","d814d22ade14bafec47c4447a4ba9bff090f05e","true","vcg","[??]","2","??","??","??","??"
"CWE-611","vertx-web","vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/XMLTypeValidator.java$createXMLTypeValidator","d814d22ade14bafec47c4447a4ba9bff090f05e","true","vcg","[??]","12","??","??","??","??"
"CWE-611","vertx-web","vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/XMLTypeValidator.java$isValid","d814d22ade14bafec47c4447a4ba9bff090f05e","true","vcg","[??]","10","??","??","??","??"
"CWE-78","jenkins","core/src/main/java/hudson/slaves/CommandLauncher.java$CommandLauncher","d7ea3f40efedd50541a57b943d5f7bbed046d091","true","vcg","[]","3","False","False","False","True"
"CWE-78","jenkins","core/src/main/java/hudson/slaves/CommandLauncher.java$doCheckCommand","d7ea3f40efedd50541a57b943d5f7bbed046d091","true","vcg","[]","5","False","False","False","True"
"CWE-532","pipeline-build-step-plugin","src/main/java/org/jenkinsci/plugins/workflow/support/steps/build/BuildTriggerStepExecution.java$start","3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3","false","vcg","[??]","91","??","??","??","??"
"CWE-79","tomcat","java/org/apache/catalina/manager/StatusTransformer.java$writeWrapper","58223c5ecc0751c3642c810f291b8f033d33b97f","true","vcg","[190]","46","False","False","False","True"
"CWE-79","tomcat","java/org/apache/catalina/manager/StatusTransformer.java$writeDetailedState","58223c5ecc0751c3642c810f291b8f033d33b97f","true","vcg","[190]","52","False","False","False","True"
"CWE-79","tomcat","java/org/apache/catalina/manager/StatusTransformer.java$writeContext","58223c5ecc0751c3642c810f291b8f033d33b97f","true","vcg","[190]","86","False","False","False","True"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","593a2447e6ebe465585cfa07e93b5635dffa1c70","false","vcg","[??]","64","??","??","??","??"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseHeader","593a2447e6ebe465585cfa07e93b5635dffa1c70","false","vcg","[??]","150","??","??","??","??"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$doRead","593a2447e6ebe465585cfa07e93b5635dffa1c70","false","vcg","[??]","52","??","??","??","??"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$recycle","593a2447e6ebe465585cfa07e93b5635dffa1c70","false","vcg","[??]","11","??","??","??","??"
